binner	BinScore	avg_counts	dataset
comebin_semibin2_concoct_binny	>0.7	13.1	marine
comebin_semibin2_concoct_binny	>0.8	14.3	marine
comebin_semibin2_concoct_binny	>0.9	137.4	marine
comebin_semibin2_concoct_binny	>=0.5	18.9	marine
comebin_semibin2_concoct_metabat	<0.5	229.2	marine
comebin_semibin2_concoct_metabat	>0.6	17.6	marine
comebin_semibin2_concoct_metabat	>0.7	11.4	marine
comebin_semibin2_concoct_metabat	>0.8	13.4	marine
comebin_semibin2_concoct_metabat	>0.9	129.7	marine
comebin_semibin2_concoct_metabat	>=0.5	19.3	marine
comebin_semibin2_concoct_metabat_binny	<0.5	238.1	marine
comebin_semibin2_concoct_metabat_binny	>0.6	20.1	marine
comebin_semibin2_concoct_metabat_binny	>0.7	15.7	marine
comebin_semibin2_concoct_metabat_binny	>0.8	16.6	marine
comebin_semibin2_concoct_metabat_binny	>0.9	165.3	marine
comebin_semibin2_concoct_metabat_binny	>=0.5	22.1	marine
comebin_semibin2_metabat	<0.5	177.3	marine
comebin_semibin2_metabat	>0.6	13.2	marine
comebin_semibin2_metabat	>0.7	8.7	marine
comebin_semibin2_metabat	>0.8	10.9	marine
comebin_semibin2_metabat	>0.9	100.1	marine
comebin_semibin2_metabat	>=0.5	14.9	marine
comebin_semibin2_metabat_binny	<0.5	186.2	marine
comebin_semibin2_metabat_binny	>0.6	15.7	marine
comebin_semibin2_metabat_binny	>0.7	13	marine
comebin_semibin2_metabat_binny	>0.8	14.1	marine
comebin_semibin2_metabat_binny	>0.9	135.7	marine
comebin_semibin2_metabat_binny	>=0.5	17.7	marine
concoct_binny	<0.5	60.8	marine
concoct_binny	>0.6	6.9	marine
concoct_binny	>0.7	7	marine
concoct_binny	>0.8	5.7	marine
concoct_binny	>0.9	65.2	marine
concoct_binny	>=0.5	7.2	marine
concoct_metabat	<0.5	89.4	marine
concoct_metabat	>0.6	7.6	marine
concoct_metabat	>0.7	5.3	marine
concoct_metabat	>0.8	4.8	marine
concoct_metabat	>0.9	57.5	marine
concoct_metabat	>=0.5	7.6	marine
concoct_metabat_binny	<0.5	98.3	marine
concoct_metabat_binny	>0.6	10.1	marine
concoct_metabat_binny	>0.7	9.6	marine
concoct_metabat_binny	>0.8	8	marine
concoct_metabat_binny	>0.9	93.1	marine
concoct_metabat_binny	>=0.5	10.4	marine
maxbin_binny	<0.5	48	marine
maxbin_binny	>0.6	6.1	marine
maxbin_binny	>0.7	7.4	marine
maxbin_binny	>0.8	6.9	marine
maxbin_binny	>0.9	53.4	marine
maxbin_binny	>=0.5	6.5	marine
maxbin_comebin	<0.5	111	marine
maxbin_comebin	>0.6	8.1	marine
maxbin_comebin	>0.7	6.6	marine
maxbin_comebin	>0.8	7.8	marine
maxbin_comebin	>0.9	54.7	marine
maxbin_comebin	>=0.5	9.9	marine
maxbin_comebin_binny	<0.5	119.9	marine
maxbin_comebin_binny	>0.6	10.6	marine
maxbin_comebin_binny	>0.7	10.9	marine
maxbin_comebin_binny	>0.8	11	marine
maxbin_comebin_binny	>0.9	90.3	marine
maxbin_comebin_binny	>=0.5	12.7	marine
maxbin_comebin_concoct	<0.5	162.9	marine
maxbin_comebin_concoct	>0.6	12.5	marine
maxbin_comebin_concoct	>0.7	9.3	marine
maxbin_comebin_concoct	>0.8	10.3	marine
maxbin_comebin_concoct	>0.9	84.3	marine
maxbin_comebin_concoct	>=0.5	14.3	marine
maxbin_comebin_concoct_binny	<0.5	171.8	marine
maxbin_comebin_concoct_binny	>0.6	15	marine
maxbin_comebin_concoct_binny	>0.7	13.6	marine
maxbin_comebin_concoct_binny	>0.8	13.5	marine
maxbin_comebin_concoct_binny	>0.9	119.9	marine
maxbin_comebin_concoct_binny	>=0.5	17.1	marine
maxbin_comebin_concoct_metabat	<0.5	200.4	marine
maxbin_comebin_concoct_metabat	>0.6	15.7	marine
maxbin_comebin_concoct_metabat	>0.7	11.9	marine
maxbin_comebin_concoct_metabat	>0.8	12.6	marine
maxbin_comebin_concoct_metabat	>0.9	112.2	marine
maxbin_comebin_concoct_metabat	>=0.5	17.5	marine
maxbin_comebin_concoct_metabat_binny	<0.5	209.3	marine
maxbin_comebin_concoct_metabat_binny	>0.6	18.2	marine
maxbin_comebin_concoct_metabat_binny	>0.7	16.2	marine
maxbin_comebin_concoct_metabat_binny	>0.8	15.8	marine
maxbin_comebin_concoct_metabat_binny	>0.9	147.8	marine
maxbin_comebin_concoct_metabat_binny	>=0.5	20.3	marine
maxbin_comebin_metabat	<0.5	148.5	marine
maxbin_comebin_metabat	>0.6	11.3	marine
maxbin_comebin_metabat	>0.7	9.2	marine
maxbin_comebin_metabat	>0.8	10.1	marine
maxbin_comebin_metabat	>0.9	82.6	marine
maxbin_comebin_metabat	>=0.5	13.1	marine
maxbin_comebin_metabat_binny	<0.5	157.4	marine
maxbin_comebin_metabat_binny	>0.6	13.8	marine
maxbin_comebin_metabat_binny	>0.7	13.5	marine
maxbin_comebin_metabat_binny	>0.8	13.3	marine
maxbin_comebin_metabat_binny	>0.9	118.2	marine
maxbin_comebin_metabat_binny	>=0.5	15.9	marine
maxbin_comebin_semibin2	<0.5	178.9	marine
maxbin_comebin_semibin2	>0.6	13.6	marine
maxbin_comebin_semibin2	>0.7	9.2	marine
maxbin_comebin_semibin2	>0.8	12.3	marine
maxbin_comebin_semibin2	>0.9	90	marine
maxbin_comebin_semibin2	>=0.5	15.4	marine
maxbin_comebin_semibin2_binny	<0.5	187.8	marine
maxbin_comebin_semibin2_binny	>0.6	16.1	marine
maxbin_comebin_semibin2_binny	>0.7	13.5	marine
maxbin_comebin_semibin2_binny	>0.8	15.5	marine
maxbin_comebin_semibin2_binny	>0.9	125.6	marine
maxbin_comebin_semibin2_binny	>=0.5	18.2	marine
maxbin_comebin_semibin2_concoct	<0.5	230.8	marine
maxbin_comebin_semibin2_concoct	>0.6	18	marine
maxbin_comebin_semibin2_concoct	>0.7	11.9	marine
maxbin_comebin_semibin2_concoct	>0.8	14.8	marine
maxbin_comebin_semibin2_concoct	>0.9	119.6	marine
maxbin_comebin_semibin2_concoct	>=0.5	19.8	marine
maxbin_comebin_semibin2_concoct_binny	<0.5	239.7	marine
maxbin_comebin_semibin2_concoct_binny	>0.6	20.5	marine
maxbin_comebin_semibin2_concoct_binny	>0.7	16.2	marine
maxbin_comebin_semibin2_concoct_binny	>0.8	18	marine
maxbin_comebin_semibin2_concoct_binny	>0.9	155.2	marine
maxbin_comebin_semibin2_concoct_binny	>=0.5	22.6	marine
maxbin_comebin_semibin2_concoct_metabat	<0.5	268.3	marine
maxbin_comebin_semibin2_concoct_metabat	>0.6	21.2	marine
maxbin_comebin_semibin2_concoct_metabat	>0.7	14.5	marine
maxbin_comebin_semibin2_concoct_metabat	>0.8	17.1	marine
maxbin_comebin_semibin2_concoct_metabat	>0.9	147.5	marine
maxbin_comebin_semibin2_concoct_metabat	>=0.5	23	marine
maxbin_comebin_semibin2_concoct_metabat_binny	<0.5	277.2	marine
maxbin_comebin_semibin2_concoct_metabat_binny	>0.6	23.7	marine
maxbin_comebin_semibin2_concoct_metabat_binny	>0.7	18.8	marine
maxbin_comebin_semibin2_concoct_metabat_binny	>0.8	20.3	marine
maxbin_comebin_semibin2_concoct_metabat_binny	>0.9	183.1	marine
maxbin_comebin_semibin2_concoct_metabat_binny	>=0.5	25.8	marine
maxbin_comebin_semibin2_metabat	<0.5	216.4	marine
maxbin_comebin_semibin2_metabat	>0.6	16.8	marine
maxbin_comebin_semibin2_metabat	>0.7	11.8	marine
maxbin_comebin_semibin2_metabat	>0.8	14.6	marine
maxbin_comebin_semibin2_metabat	>0.9	117.9	marine
maxbin_comebin_semibin2_metabat	>=0.5	18.6	marine
maxbin_comebin_semibin2_metabat_binny	<0.5	225.3	marine
maxbin_comebin_semibin2_metabat_binny	>0.6	19.3	marine
maxbin_comebin_semibin2_metabat_binny	>0.7	16.1	marine
maxbin_comebin_semibin2_metabat_binny	>0.8	17.8	marine
maxbin_comebin_semibin2_metabat_binny	>0.9	153.5	marine
maxbin_comebin_semibin2_metabat_binny	>=0.5	21.4	marine
maxbin_concoct	<0.5	91	marine
maxbin_concoct	>0.6	8	marine
maxbin_concoct	>0.7	5.8	marine
maxbin_concoct	>0.8	6.2	marine
maxbin_concoct	>0.9	47.4	marine
maxbin_concoct	>=0.5	8.1	marine
maxbin_concoct_binny	<0.5	99.9	marine
maxbin_concoct_binny	>0.6	10.5	marine
maxbin_concoct_binny	>0.7	10.1	marine
maxbin_concoct_binny	>0.8	9.4	marine
maxbin_concoct_binny	>0.9	83	marine
maxbin_concoct_binny	>=0.5	10.9	marine
maxbin_concoct_metabat	<0.5	128.5	marine
maxbin_concoct_metabat	>0.6	11.2	marine
maxbin_concoct_metabat	>0.7	8.4	marine
maxbin_concoct_metabat	>0.8	8.5	marine
maxbin_concoct_metabat	>0.9	75.3	marine
maxbin_concoct_metabat	>=0.5	11.3	marine
maxbin_concoct_metabat_binny	<0.5	137.4	marine
maxbin_concoct_metabat_binny	>0.6	13.7	marine
maxbin_concoct_metabat_binny	>0.7	12.7	marine
maxbin_concoct_metabat_binny	>0.8	11.7	marine
maxbin_concoct_metabat_binny	>0.9	110.9	marine
maxbin_concoct_metabat_binny	>=0.5	14.1	marine
maxbin_metabat	<0.5	76.6	marine
maxbin_metabat	>0.6	6.8	marine
maxbin_metabat	>0.7	5.7	marine
maxbin_metabat	>0.8	6.66666666666667	marine
maxbin_metabat	>0.9	45.7	marine
maxbin_metabat	>=0.5	6.9	marine
maxbin_metabat_binny	<0.5	85.5	marine
maxbin_metabat_binny	>0.6	9.3	marine
maxbin_metabat_binny	>0.7	10	marine
maxbin_metabat_binny	>0.8	9.2	marine
maxbin_metabat_binny	>0.9	81.3	marine
maxbin_metabat_binny	>=0.5	9.7	marine
maxbin_metabinner	<0.5	57.2	marine
maxbin_metabinner	>0.6	7.4	marine
maxbin_metabinner	>0.7	5.6	marine
maxbin_metabinner	>0.8	8.6	marine
maxbin_metabinner	>0.9	49.6	marine
maxbin_metabinner	>=0.5	8.6	marine
maxbin_metabinner_binny	<0.5	66.1	marine
maxbin_metabinner_binny	>0.6	9.9	marine
maxbin_metabinner_binny	>0.7	9.9	marine
maxbin_metabinner_binny	>0.8	11.8	marine
maxbin_metabinner_binny	>0.9	85.2	marine
maxbin_metabinner_binny	>=0.5	11.4	marine
maxbin_metabinner_comebin	<0.5	129.1	marine
maxbin_metabinner_comebin	>0.6	11.9	marine
maxbin_metabinner_comebin	>0.7	9.1	marine
maxbin_metabinner_comebin	>0.8	12.7	marine
maxbin_metabinner_comebin	>0.9	86.5	marine
maxbin_metabinner_comebin	>=0.5	14.8	marine
maxbin_metabinner_comebin_binny	<0.5	138	marine
maxbin_metabinner_comebin_binny	>0.6	14.4	marine
maxbin_metabinner_comebin_binny	>0.7	13.4	marine
maxbin_metabinner_comebin_binny	>0.8	15.9	marine
maxbin_metabinner_comebin_binny	>0.9	122.1	marine
maxbin_metabinner_comebin_binny	>=0.5	17.6	marine
maxbin_metabinner_comebin_concoct	<0.5	181	marine
maxbin_metabinner_comebin_concoct	>0.6	16.3	marine
maxbin_metabinner_comebin_concoct	>0.7	11.8	marine
maxbin_metabinner_comebin_concoct	>0.8	15.2	marine
maxbin_metabinner_comebin_concoct	>0.9	116.1	marine
maxbin_metabinner_comebin_concoct	>=0.5	19.2	marine
maxbin_metabinner_comebin_concoct_binny	<0.5	189.9	marine
maxbin_metabinner_comebin_concoct_binny	>0.6	18.8	marine
maxbin_metabinner_comebin_concoct_binny	>0.7	16.1	marine
maxbin_metabinner_comebin_concoct_binny	>0.8	18.4	marine
maxbin_metabinner_comebin_concoct_binny	>0.9	151.7	marine
maxbin_metabinner_comebin_concoct_binny	>=0.5	22	marine
maxbin_metabinner_comebin_concoct_metabat	<0.5	218.5	marine
maxbin_metabinner_comebin_concoct_metabat	>0.6	19.5	marine
maxbin_metabinner_comebin_concoct_metabat	>0.7	14.4	marine
maxbin_metabinner_comebin_concoct_metabat	>0.8	17.5	marine
maxbin_metabinner_comebin_concoct_metabat	>0.9	144	marine
maxbin_metabinner_comebin_concoct_metabat	>=0.5	22.4	marine
maxbin_metabinner_comebin_concoct_metabat_binny	<0.5	227.4	marine
maxbin_metabinner_comebin_concoct_metabat_binny	>0.6	22	marine
maxbin_metabinner_comebin_concoct_metabat_binny	>0.7	18.7	marine
maxbin_metabinner_comebin_concoct_metabat_binny	>0.8	20.7	marine
maxbin_metabinner_comebin_concoct_metabat_binny	>0.9	179.6	marine
maxbin_metabinner_comebin_concoct_metabat_binny	>=0.5	25.2	marine
maxbin_metabinner_comebin_metabat	<0.5	166.6	marine
maxbin_metabinner_comebin_metabat	>0.6	15.1	marine
maxbin_metabinner_comebin_metabat	>0.7	11.7	marine
maxbin_metabinner_comebin_metabat	>0.8	15	marine
maxbin_metabinner_comebin_metabat	>0.9	114.4	marine
maxbin_metabinner_comebin_metabat	>=0.5	18	marine
maxbin_metabinner_comebin_metabat_binny	<0.5	175.5	marine
maxbin_metabinner_comebin_metabat_binny	>0.6	17.6	marine
maxbin_metabinner_comebin_metabat_binny	>0.7	16	marine
maxbin_metabinner_comebin_metabat_binny	>0.8	18.2	marine
maxbin_metabinner_comebin_metabat_binny	>0.9	150	marine
maxbin_metabinner_comebin_metabat_binny	>=0.5	20.8	marine
maxbin_metabinner_comebin_semibin2	<0.5	197	marine
maxbin_metabinner_comebin_semibin2	>0.6	17.4	marine
maxbin_metabinner_comebin_semibin2	>0.7	11.7	marine
maxbin_metabinner_comebin_semibin2	>0.8	17.2	marine
maxbin_metabinner_comebin_semibin2	>0.9	121.8	marine
maxbin_metabinner_comebin_semibin2	>=0.5	20.3	marine
maxbin_metabinner_comebin_semibin2_binny	<0.5	205.9	marine
maxbin_metabinner_comebin_semibin2_binny	>0.6	19.9	marine
maxbin_metabinner_comebin_semibin2_binny	>0.7	16	marine
maxbin_metabinner_comebin_semibin2_binny	>0.8	20.4	marine
maxbin_metabinner_comebin_semibin2_binny	>0.9	157.4	marine
maxbin_metabinner_comebin_semibin2_binny	>=0.5	23.1	marine
maxbin_metabinner_comebin_semibin2_concoct	<0.5	248.9	marine
maxbin_metabinner_comebin_semibin2_concoct	>0.6	21.8	marine
maxbin_metabinner_comebin_semibin2_concoct	>0.7	14.4	marine
maxbin_metabinner_comebin_semibin2_concoct	>0.8	19.7	marine
maxbin_metabinner_comebin_semibin2_concoct	>0.9	151.4	marine
maxbin_metabinner_comebin_semibin2_concoct	>=0.5	24.7	marine
maxbin_metabinner_comebin_semibin2_concoct_binny	<0.5	257.8	marine
maxbin_metabinner_comebin_semibin2_concoct_binny	>0.6	24.3	marine
maxbin_metabinner_comebin_semibin2_concoct_binny	>0.7	18.7	marine
maxbin_metabinner_comebin_semibin2_concoct_binny	>0.8	22.9	marine
maxbin_metabinner_comebin_semibin2_concoct_binny	>0.9	187	marine
maxbin_metabinner_comebin_semibin2_concoct_binny	>=0.5	27.5	marine
maxbin_metabinner_comebin_semibin2_concoct_metabat	<0.5	286.4	marine
maxbin_metabinner_comebin_semibin2_concoct_metabat	>0.6	25	marine
maxbin_metabinner_comebin_semibin2_concoct_metabat	>0.7	17	marine
maxbin_metabinner_comebin_semibin2_concoct_metabat	>0.8	22	marine
maxbin_metabinner_comebin_semibin2_concoct_metabat	>0.9	179.3	marine
maxbin_metabinner_comebin_semibin2_concoct_metabat	>=0.5	27.9	marine
maxbin_metabinner_comebin_semibin2_concoct_metabat_binny	<0.5	295.3	marine
maxbin_metabinner_comebin_semibin2_concoct_metabat_binny	>0.6	27.5	marine
maxbin_metabinner_comebin_semibin2_concoct_metabat_binny	>0.7	21.3	marine
maxbin_metabinner_comebin_semibin2_concoct_metabat_binny	>0.8	25.2	marine
maxbin_metabinner_comebin_semibin2_concoct_metabat_binny	>0.9	214.9	marine
maxbin_metabinner_comebin_semibin2_concoct_metabat_binny	>=0.5	30.7	marine
maxbin_metabinner_comebin_semibin2_metabat	<0.5	234.5	marine
maxbin_metabinner_comebin_semibin2_metabat	>0.6	20.6	marine
maxbin_metabinner_comebin_semibin2_metabat	>0.7	14.3	marine
maxbin_metabinner_comebin_semibin2_metabat	>0.8	19.5	marine
maxbin_metabinner_comebin_semibin2_metabat	>0.9	149.7	marine
maxbin_metabinner_comebin_semibin2_metabat	>=0.5	23.5	marine
maxbin_metabinner_comebin_semibin2_metabat_binny	<0.5	243.4	marine
maxbin_metabinner_comebin_semibin2_metabat_binny	>0.6	23.1	marine
maxbin_metabinner_comebin_semibin2_metabat_binny	>0.7	18.6	marine
maxbin_metabinner_comebin_semibin2_metabat_binny	>0.8	22.7	marine
maxbin_metabinner_comebin_semibin2_metabat_binny	>0.9	185.3	marine
maxbin_metabinner_comebin_semibin2_metabat_binny	>=0.5	26.3	marine
maxbin_metabinner_concoct	<0.5	109.1	marine
maxbin_metabinner_concoct	>0.6	11.8	marine
maxbin_metabinner_concoct	>0.7	8.3	marine
maxbin_metabinner_concoct	>0.8	11.1	marine
maxbin_metabinner_concoct	>0.9	79.2	marine
maxbin_metabinner_concoct	>=0.5	13	marine
maxbin_metabinner_concoct_binny	<0.5	118	marine
maxbin_metabinner_concoct_binny	>0.6	14.3	marine
maxbin_metabinner_concoct_binny	>0.7	12.6	marine
maxbin_metabinner_concoct_binny	>0.8	14.3	marine
maxbin_metabinner_concoct_binny	>0.9	114.8	marine
maxbin_metabinner_concoct_binny	>=0.5	15.8	marine
maxbin_metabinner_concoct_metabat	<0.5	146.6	marine
maxbin_metabinner_concoct_metabat	>0.6	15	marine
maxbin_metabinner_concoct_metabat	>0.7	10.9	marine
maxbin_metabinner_concoct_metabat	>0.8	13.4	marine
maxbin_metabinner_concoct_metabat	>0.9	107.1	marine
maxbin_metabinner_concoct_metabat	>=0.5	16.2	marine
maxbin_metabinner_concoct_metabat_binny	<0.5	155.5	marine
maxbin_metabinner_concoct_metabat_binny	>0.6	17.5	marine
maxbin_metabinner_concoct_metabat_binny	>0.7	15.2	marine
maxbin_metabinner_concoct_metabat_binny	>0.8	16.6	marine
maxbin_metabinner_concoct_metabat_binny	>0.9	142.7	marine
maxbin_metabinner_concoct_metabat_binny	>=0.5	19	marine
maxbin_metabinner_metabat	<0.5	94.7	marine
maxbin_metabinner_metabat	>0.6	10.6	marine
maxbin_metabinner_metabat	>0.7	8.2	marine
maxbin_metabinner_metabat	>0.8	10.9	marine
maxbin_metabinner_metabat	>0.9	77.5	marine
maxbin_metabinner_metabat	>=0.5	11.8	marine
maxbin_metabinner_metabat_binny	<0.5	103.6	marine
maxbin_metabinner_metabat_binny	>0.6	13.1	marine
maxbin_metabinner_metabat_binny	>0.7	12.5	marine
maxbin_metabinner_metabat_binny	>0.8	14.1	marine
maxbin_metabinner_metabat_binny	>0.9	113.1	marine
maxbin_metabinner_metabat_binny	>=0.5	14.6	marine
maxbin_metabinner_semibin2	<0.5	125.1	marine
maxbin_metabinner_semibin2	>0.6	12.9	marine
maxbin_metabinner_semibin2	>0.7	8.2	marine
maxbin_metabinner_semibin2	>0.8	13.1	marine
maxbin_metabinner_semibin2	>0.9	84.9	marine
maxbin_metabinner_semibin2	>=0.5	14.1	marine
maxbin_metabinner_semibin2_binny	<0.5	134	marine
maxbin_metabinner_semibin2_binny	>0.6	15.4	marine
maxbin_metabinner_semibin2_binny	>0.7	12.5	marine
maxbin_metabinner_semibin2_binny	>0.8	16.3	marine
maxbin_metabinner_semibin2_binny	>0.9	120.5	marine
maxbin_metabinner_semibin2_binny	>=0.5	16.9	marine
maxbin_metabinner_semibin2_concoct	<0.5	177	marine
maxbin_metabinner_semibin2_concoct	>0.6	17.3	marine
maxbin_metabinner_semibin2_concoct	>0.7	10.9	marine
maxbin_metabinner_semibin2_concoct	>0.8	15.6	marine
maxbin_metabinner_semibin2_concoct	>0.9	114.5	marine
maxbin_metabinner_semibin2_concoct	>=0.5	18.5	marine
maxbin_metabinner_semibin2_concoct_binny	<0.5	185.9	marine
maxbin_metabinner_semibin2_concoct_binny	>0.6	19.8	marine
maxbin_metabinner_semibin2_concoct_binny	>0.7	15.2	marine
maxbin_metabinner_semibin2_concoct_binny	>0.8	18.8	marine
maxbin_metabinner_semibin2_concoct_binny	>0.9	150.1	marine
maxbin_metabinner_semibin2_concoct_binny	>=0.5	21.3	marine
maxbin_metabinner_semibin2_concoct_metabat	<0.5	214.5	marine
maxbin_metabinner_semibin2_concoct_metabat	>0.6	20.5	marine
maxbin_metabinner_semibin2_concoct_metabat	>0.7	13.5	marine
maxbin_metabinner_semibin2_concoct_metabat	>0.8	17.9	marine
maxbin_metabinner_semibin2_concoct_metabat	>0.9	142.4	marine
maxbin_metabinner_semibin2_concoct_metabat	>=0.5	21.7	marine
maxbin_metabinner_semibin2_concoct_metabat_binny	<0.5	223.4	marine
maxbin_metabinner_semibin2_concoct_metabat_binny	>0.6	23	marine
maxbin_metabinner_semibin2_concoct_metabat_binny	>0.7	17.8	marine
maxbin_metabinner_semibin2_concoct_metabat_binny	>0.8	21.1	marine
maxbin_metabinner_semibin2_concoct_metabat_binny	>0.9	178	marine
maxbin_metabinner_semibin2_concoct_metabat_binny	>=0.5	24.5	marine
maxbin_metabinner_semibin2_metabat	<0.5	162.6	marine
maxbin_metabinner_semibin2_metabat	>0.6	16.1	marine
maxbin_metabinner_semibin2_metabat	>0.7	10.8	marine
maxbin_metabinner_semibin2_metabat	>0.8	15.4	marine
maxbin_metabinner_semibin2_metabat	>0.9	112.8	marine
maxbin_metabinner_semibin2_metabat	>=0.5	17.3	marine
maxbin_metabinner_semibin2_metabat_binny	<0.5	171.5	marine
maxbin_metabinner_semibin2_metabat_binny	>0.6	18.6	marine
maxbin_metabinner_semibin2_metabat_binny	>0.7	15.1	marine
maxbin_metabinner_semibin2_metabat_binny	>0.8	18.6	marine
maxbin_metabinner_semibin2_metabat_binny	>0.9	148.4	marine
maxbin_metabinner_semibin2_metabat_binny	>=0.5	20.1	marine
maxbin_semibin2	<0.5	107	marine
maxbin_semibin2	>0.6	9.1	marine
maxbin_semibin2	>0.7	5.7	marine
maxbin_semibin2	>0.8	8.2	marine
maxbin_semibin2	>0.9	53.1	marine
maxbin_semibin2	>=0.5	9.2	marine
maxbin_semibin2_binny	<0.5	115.9	marine
maxbin_semibin2_binny	>0.6	11.6	marine
maxbin_semibin2_binny	>0.7	10	marine
maxbin_semibin2_binny	>0.8	11.4	marine
maxbin_semibin2_binny	>0.9	88.7	marine
maxbin_semibin2_binny	>=0.5	12	marine
maxbin_semibin2_concoct	<0.5	158.9	marine
maxbin_semibin2_concoct	>0.6	13.5	marine
maxbin_semibin2_concoct	>0.7	8.4	marine
maxbin_semibin2_concoct	>0.8	10.7	marine
maxbin_semibin2_concoct	>0.9	82.7	marine
maxbin_semibin2_concoct	>=0.5	13.6	marine
maxbin_semibin2_concoct_binny	<0.5	167.8	marine
maxbin_semibin2_concoct_binny	>0.6	16	marine
maxbin_semibin2_concoct_binny	>0.7	12.7	marine
maxbin_semibin2_concoct_binny	>0.8	13.9	marine
maxbin_semibin2_concoct_binny	>0.9	118.3	marine
maxbin_semibin2_concoct_binny	>=0.5	16.4	marine
maxbin_semibin2_concoct_metabat	<0.5	196.4	marine
maxbin_semibin2_concoct_metabat	>0.6	16.7	marine
maxbin_semibin2_concoct_metabat	>0.7	11	marine
maxbin_semibin2_concoct_metabat	>0.8	13	marine
maxbin_semibin2_concoct_metabat	>0.9	110.6	marine
maxbin_semibin2_concoct_metabat	>=0.5	16.8	marine
maxbin_semibin2_concoct_metabat_binny	<0.5	205.3	marine
maxbin_semibin2_concoct_metabat_binny	>0.6	19.2	marine
maxbin_semibin2_concoct_metabat_binny	>0.7	15.3	marine
maxbin_semibin2_concoct_metabat_binny	>0.8	16.2	marine
maxbin_semibin2_concoct_metabat_binny	>0.9	146.2	marine
maxbin_semibin2_concoct_metabat_binny	>=0.5	19.6	marine
maxbin_semibin2_metabat	<0.5	144.5	marine
maxbin_semibin2_metabat	>0.6	12.3	marine
maxbin_semibin2_metabat	>0.7	8.3	marine
maxbin_semibin2_metabat	>0.8	10.5	marine
maxbin_semibin2_metabat	>0.9	81	marine
maxbin_semibin2_metabat	>=0.5	12.4	marine
maxbin_semibin2_metabat_binny	<0.5	153.4	marine
maxbin_semibin2_metabat_binny	>0.6	14.8	marine
maxbin_semibin2_metabat_binny	>0.7	12.6	marine
maxbin_semibin2_metabat_binny	>0.8	13.7	marine
maxbin_semibin2_metabat_binny	>0.9	116.6	marine
maxbin_semibin2_metabat_binny	>=0.5	15.2	marine
metabat_binny	<0.5	46.4	marine
metabat_binny	>0.6	5.7	marine
metabat_binny	>0.7	6.9	marine
metabat_binny	>0.8	5.5	marine
metabat_binny	>0.9	63.5	marine
metabat_binny	>=0.5	6	marine
metabinner_binny	<0.5	27	marine
metabinner_binny	>0.6	6.3	marine
metabinner_binny	>0.7	7.55555555555556	marine
metabinner_binny	>0.8	8.1	marine
metabinner_binny	>0.9	67.4	marine
metabinner_binny	>=0.5	7.7	marine
metabinner_comebin	<0.5	90	marine
metabinner_comebin	>0.6	8.3	marine
metabinner_comebin	>0.7	6	marine
metabinner_comebin	>0.8	9	marine
metabinner_comebin	>0.9	68.7	marine
metabinner_comebin	>=0.5	11.1	marine
metabinner_comebin_binny	<0.5	98.9	marine
metabinner_comebin_binny	>0.6	10.8	marine
metabinner_comebin_binny	>0.7	10.3	marine
